site,class,date,quadrant,transect_unit,species_code,species_name,percent_cover,height_cm,notes
s106,Closed-Wet,2022-06-19,W,1,Gausha,Gaultheria shallon,1,40,
s106,Closed-Wet,2022-06-19,W,1,Hypcir,Hypnum circinale,0.5,,
s106,Closed-Wet,2022-06-19,W,1,Kinore,Kindbergia oregana,85,,
s106,Closed-Wet,2022-06-19,W,1,Linbor,Linnaea borealis,1,,
s106,Closed-Wet,2022-06-19,W,1,Pteaqu,Pteridium aquilinum,1,,
s106,Closed-Wet,2022-06-19,W,1,Ptical,Ptilidium californicum,0.5,,
s106,Closed-Wet,2022-06-19,W,2,Berner,Berberis nervosa,30,,
s106,Closed-Wet,2022-06-19,W,2,Gausha,Gaultheria shallon,2,50,
s106,Closed-Wet,2022-06-19,W,2,Hylspl,Hylocomium splendens,50,,
s106,Closed-Wet,2022-06-19,W,2,Kinore,Kindbergia oregana,50,,
s106,Closed-Wet,2022-06-19,W,2,Linbor,Linnaea borealis,0.5,,
s106,Closed-Wet,2022-06-19,W,2,Pteaqu,Pteridium aquilinum,0.5,,
s106,Closed-Wet,2022-06-19,W,2,Rosgym,Rosa gymnocarpa,2,,
s106,Closed-Wet,2022-06-19,W,3,Berner,Berberis nervosa,25,,
s106,Closed-Wet,2022-06-19,W,3,Bucund,Buckiella undulata,0.5,,
s106,Closed-Wet,2022-06-19,W,3,Gausha,Gaultheria shallon,5,35,
s106,Closed-Wet,2022-06-19,W,3,Hylspl,Hylocomium splendens,10,,
s106,Closed-Wet,2022-06-19,W,3,Hypcir,Hypnum circinale,0.5,,
s106,Closed-Wet,2022-06-19,W,3,Kinore,Kindbergia oregana,40,,
s106,Closed-Wet,2022-06-19,W,3,Linbor,Linnaea borealis,0.5,,
s106,Closed-Wet,2022-06-19,W,3,Lyslat,Lysimachia latifolia,0.5,,
s106,Closed-Wet,2022-06-19,W,3,Pteaqu,Pteridium aquilinum,5,,
s106,Closed-Wet,2022-06-19,W,3,Ptical,Ptilidium californicum,0.5,,
s106,Closed-Wet,2022-06-19,W,3,Rosgym,Rosa gymnocarpa,0.5,,
s106,Closed-Wet,2022-06-19,W,4,Berner,Berberis nervosa,20,,
s106,Closed-Wet,2022-06-19,W,4,Gausha,Gaultheria shallon,10,45,
s106,Closed-Wet,2022-06-19,W,4,Hylspl,Hylocomium splendens,15,,
s106,Closed-Wet,2022-06-19,W,4,Kinore,Kindbergia oregana,20,,
s106,Closed-Wet,2022-06-19,W,4,Linbor,Linnaea borealis,0.5,,
s106,Closed-Wet,2022-06-19,W,4,Lyslat,Lysimachia latifolia,0.5,,
s106,Closed-Wet,2022-06-19,W,4,Pteaqu,Pteridium aquilinum,2,,
s106,Closed-Wet,2022-06-19,W,4,Rhylor,Rhytidiadelphus loreus,5,,
s106,Closed-Wet,2022-06-19,W,5,Berner,Berberis nervosa,25,,
s106,Closed-Wet,2022-06-19,W,5,Gausha,Gaultheria shallon,2,25,
s106,Closed-Wet,2022-06-19,W,5,Kinore,Kindbergia oregana,80,,
s106,Closed-Wet,2022-06-19,W,5,Pteaqu,Pteridium aquilinum,5,,
s106,Closed-Wet,2022-06-19,W,5,Vacpar,Vaccinium parvifolium,0.5,,
s106,Closed-Wet,2022-06-19,W,5,Viosem,Viola sempervirens,0.5,,
s107,Closed-Wet,2022-06-21,E,1,Gausha,Gaultheria shallon,6,60,
s107,Closed-Wet,2022-06-21,E,1,Hylspl,Hylocomium splendens,10,,
s107,Closed-Wet,2022-06-21,E,1,Kinore,Kindbergia oregana,3,,
s107,Closed-Wet,2022-06-21,E,1,Polmun,Polystichum munitum,35,,
s107,Closed-Wet,2022-06-21,E,1,Pteaqu,Pteridium aquilinum,0.5,,
s107,Closed-Wet,2022-06-21,E,2,Gausha,Gaultheria shallon,12,45,
s107,Closed-Wet,2022-06-21,E,2,Kinore,Kindbergia oregana,5,,
s107,Closed-Wet,2022-06-21,E,2,Polmun,Polystichum munitum,2,,
s107,Closed-Wet,2022-06-21,E,2,Pteaqu,Pteridium aquilinum,5,,
s107,Closed-Wet,2022-06-21,E,3,Gausha,Gaultheria shallon,20,60,
s107,Closed-Wet,2022-06-21,E,3,Kinore,Kindbergia oregana,10,,
s107,Closed-Wet,2022-06-21,E,3,Polmun,Polystichum munitum,15,,
s107,Closed-Wet,2022-06-21,E,3,Pteaqu,Pteridium aquilinum,15,,
s107,Closed-Wet,2022-06-21,E,4,Dichow,Dicranum howellii,0.5,,
s107,Closed-Wet,2022-06-21,E,4,Gausha,Gaultheria shallon,20,60,
s107,Closed-Wet,2022-06-21,E,4,Kinore,Kindbergia oregana,1,,
s107,Closed-Wet,2022-06-21,E,4,Polmun,Polystichum munitum,17,,
s107,Closed-Wet,2022-06-21,E,5,Gausha,Gaultheria shallon,60,65,
s107,Closed-Wet,2022-06-21,E,5,Kinore,Kindbergia oregana,2,,
s107,Closed-Wet,2022-06-21,E,5,Polmun,Polystichum munitum,1,,
s107,Closed-Wet,2022-06-21,N,1,Gausha,Gaultheria shallon,50,95,
s107,Closed-Wet,2022-06-21,N,1,Kinore,Kindbergia oregana,7,,
s107,Closed-Wet,2022-06-21,N,1,Polmun,Polystichum munitum,3,,
s107,Closed-Wet,2022-06-21,N,2,Gausha,Gaultheria shallon,65,70,
s107,Closed-Wet,2022-06-21,N,2,Kinore,Kindbergia oregana,25,,
s107,Closed-Wet,2022-06-21,N,3,Dicfus,Dicranum fuscescens,0.5,,
s107,Closed-Wet,2022-06-21,N,3,Gausha,Gaultheria shallon,30,60,
s107,Closed-Wet,2022-06-21,N,3,Hypcir,Hypnum circinale,2,,
s107,Closed-Wet,2022-06-21,N,3,Isosto,Isothecium stoloniferum,0.5,,
s107,Closed-Wet,2022-06-21,N,3,Kinore,Kindbergia oregana,80,,
s107,Closed-Wet,2022-06-21,N,4,Gausha,Gaultheria shallon,25,90,
s107,Closed-Wet,2022-06-21,N,4,Kinore,Kindbergia oregana,5,,
s107,Closed-Wet,2022-06-21,N,5,Gausha,Gaultheria shallon,55,100,
s107,Closed-Wet,2022-06-21,N,5,Kinore,Kindbergia oregana,2,,
s107,Closed-Wet,2022-06-21,N,5,Polmun,Polystichum munitum,0.5,,
s107,Closed-Wet,2022-06-21,S,1,Gausha,Gaultheria shallon,55,80,
s107,Closed-Wet,2022-06-21,S,1,Kinore,Kindbergia oregana,0.5,,
s107,Closed-Wet,2022-06-21,S,2,Gausha,Gaultheria shallon,35,125,
s107,Closed-Wet,2022-06-21,S,2,Hypcir,Hypnum circinale,5,,
s107,Closed-Wet,2022-06-21,S,2,Kinore,Kindbergia oregana,1,,
s107,Closed-Wet,2022-06-21,S,3,Gausha,Gaultheria shallon,60,90,
s107,Closed-Wet,2022-06-21,S,3,Hypcir,Hypnum circinale,2,,
s107,Closed-Wet,2022-06-21,S,3,Kinore,Kindbergia oregana,2,,
s107,Closed-Wet,2022-06-21,S,4,Gausha,Gaultheria shallon,40,70,
s107,Closed-Wet,2022-06-21,S,5,Gausha,Gaultheria shallon,45,80,
s107,Closed-Wet,2022-06-21,S,5,Kinore,Kindbergia oregana,2,,
s107,Closed-Wet,2022-06-21,S,5,Symalb,Symphoricarpos albus,1,,
s107,Closed-Wet,2022-06-21,W,1,Gausha,Gaultheria shallon,50,75,
s107,Closed-Wet,2022-06-21,W,1,Kinore,Kindbergia oregana,5,,
s107,Closed-Wet,2022-06-21,W,2,Gausha,Gaultheria shallon,22,95,
s107,Closed-Wet,2022-06-21,W,2,Kinore,Kindbergia oregana,10,,
s107,Closed-Wet,2022-06-21,W,2,Polmun,Polystichum munitum,2,,
s107,Closed-Wet,2022-06-21,W,3,Gausha,Gaultheria shallon,55,90,
s107,Closed-Wet,2022-06-21,W,3,Kinore,Kindbergia oregana,5,,
s107,Closed-Wet,2022-06-21,W,3,Polmun,Polystichum munitum,2,,
s107,Closed-Wet,2022-06-21,W,4,Gausha,Gaultheria shallon,30,95,
s107,Closed-Wet,2022-06-21,W,4,Kinore,Kindbergia oregana,2,,
s107,Closed-Wet,2022-06-21,W,4,Polmun,Polystichum munitum,0.5,,
s107,Closed-Wet,2022-06-21,W,5,Berner,Berberis nervosa,0.5,,
s107,Closed-Wet,2022-06-21,W,5,Gausha,Gaultheria shallon,40,85,
s107,Closed-Wet,2022-06-21,W,5,Kinore,Kindbergia oregana,1,,
s107,Closed-Wet,2022-06-21,W,5,Polmun,Polystichum munitum,0.5,,
s109,Closed-Wet,2022-06-22,E,1,Brovul,Bromus vulgaris,10,,
s109,Closed-Wet,2022-06-22,E,1,Carlep,Carex leptopoda,5,,
s109,Closed-Wet,2022-06-22,E,1,Galapa,Galium aparine,5,,
s109,Closed-Wet,2022-06-22,E,1,Galtri,Galium triflorum,2,,
s109,Closed-Wet,2022-06-22,E,1,Gausha,Gaultheria shallon,15,40,
s109,Closed-Wet,2022-06-22,E,1,Kinore,Kindbergia oregana,1,,
s109,Closed-Wet,2022-06-22,E,1,Leuaca,Leucolepis acanthoneuron,45,,
s109,Closed-Wet,2022-06-22,E,1,Mycmur,Mycelis muralis,2,,
s109,Closed-Wet,2022-06-22,E,1,Nempar,Nemophila parviflora,0.5,,
s109,Closed-Wet,2022-06-22,E,1,Rosgym,Rosa gymnocarpa,30,,
s109,Closed-Wet,2022-06-22,E,2,Brovul,Bromus vulgaris,8,,
s109,Closed-Wet,2022-06-22,E,2,Carlep,Carex leptopoda,5,,
s109,Closed-Wet,2022-06-22,E,2,Galapa,Galium aparine,2,,
s109,Closed-Wet,2022-06-22,E,2,Galtri,Galium triflorum,2,,
s109,Closed-Wet,2022-06-22,E,2,Gausha,Gaultheria shallon,25,40,
s109,Closed-Wet,2022-06-22,E,2,Leuaca,Leucolepis acanthoneuron,60,,
s109,Closed-Wet,2022-06-22,E,2,Mycmur,Mycelis muralis,0.5,,
s109,Closed-Wet,2022-06-22,E,2,Nempar,Nemophila parviflora,0.5,,
s109,Closed-Wet,2022-06-22,E,3,Brovul,Bromus vulgaris,2,,
s109,Closed-Wet,2022-06-22,E,3,Carlep,Carex leptopoda,0.5,,
s109,Closed-Wet,2022-06-22,E,3,Fesocc,Festuca occidentalis,2,,
s109,Closed-Wet,2022-06-22,E,3,Galapa,Galium aparine,3,,
s109,Closed-Wet,2022-06-22,E,3,Gausha,Gaultheria shallon,15,40,
s109,Closed-Wet,2022-06-22,E,3,Hylspl,Hylocomium splendens,30,,
s109,Closed-Wet,2022-06-22,E,3,Hypcir,Hypnum circinale,0.5,,
s109,Closed-Wet,2022-06-22,E,3,Leuaca,Leucolepis acanthoneuron,0.5,,
s109,Closed-Wet,2022-06-22,E,3,Polmun,Polystichum munitum,0.5,,
s109,Closed-Wet,2022-06-22,E,3,Ruburs,Rubus ursinus,0.5,,
s109,Closed-Wet,2022-06-22,E,4,Galapa,Galium aparine,5,,
s109,Closed-Wet,2022-06-22,E,4,Gausha,Gaultheria shallon,17,40,
s109,Closed-Wet,2022-06-22,E,4,Hylspl,Hylocomium splendens,0.5,,
s109,Closed-Wet,2022-06-22,E,4,Kinore,Kindbergia oregana,20,,
s109,Closed-Wet,2022-06-22,E,4,Nempar,Nemophila parviflora,0.5,,
s109,Closed-Wet,2022-06-22,E,4,Polmun,Polystichum munitum,1,,
s109,Closed-Wet,2022-06-22,E,5,Berner,Berberis nervosa,1,,
s109,Closed-Wet,2022-06-22,E,5,Fesocc,Festuca occidentalis,0.5,,
s109,Closed-Wet,2022-06-22,E,5,Galapa,Galium aparine,1,,
s109,Closed-Wet,2022-06-22,E,5,Gausha,Gaultheria shallon,12,30,
s109,Closed-Wet,2022-06-22,E,5,Kinore,Kindbergia oregana,7,,
s109,Closed-Wet,2022-06-22,E,5,Rhylor,Rhytidiadelphus loreus,0.5,,
s109,Closed-Wet,2022-06-22,N,1,Galapa,Galium aparine,0.5,,
s109,Closed-Wet,2022-06-22,N,1,Gausha,Gaultheria shallon,25,110,
s109,Closed-Wet,2022-06-22,N,1,Kinore,Kindbergia oregana,15,,
s109,Closed-Wet,2022-06-22,N,1,Lyslat,Lysimachia latifolia,0.5,,
s109,Closed-Wet,2022-06-22,N,2,Colhet,Collomia heterophylla,0.5,,
s109,Closed-Wet,2022-06-22,N,2,Galapa,Galium aparine,5,,
s109,Closed-Wet,2022-06-22,N,2,Gausha,Gaultheria shallon,20,40,
s109,Closed-Wet,2022-06-22,N,2,Kinore,Kindbergia oregana,40,,
s109,Closed-Wet,2022-06-22,N,2,Lyslat,Lysimachia latifolia,0.5,,
s109,Closed-Wet,2022-06-22,N,2,Polmun,Polystichum munitum,0.5,,
s109,Closed-Wet,2022-06-22,N,3,Caroli,Cardamine oligosperma,0.5,,
s109,Closed-Wet,2022-06-22,N,3,Colhet,Collomia heterophylla,0.5,,
s109,Closed-Wet,2022-06-22,N,3,Galapa,Galium aparine,10,,
s109,Closed-Wet,2022-06-22,N,3,Gausha,Gaultheria shallon,12,40,
s109,Closed-Wet,2022-06-22,N,3,Kinore,Kindbergia oregana,35,,
s109,Closed-Wet,2022-06-22,N,3,Mycmur,Mycelis muralis,0.5,,
s109,Closed-Wet,2022-06-22,N,4,Fessub,Festuca subuliflora,0.5,,
s109,Closed-Wet,2022-06-22,N,4,Galapa,Galium aparine,8,,
s109,Closed-Wet,2022-06-22,N,4,Gausha,Gaultheria shallon,20,45,
s109,Closed-Wet,2022-06-22,N,4,Hypcir,Hypnum circinale,0.5,,
s109,Closed-Wet,2022-06-22,N,4,Kinore,Kindbergia oregana,10,,
s109,Closed-Wet,2022-06-22,N,5,Gausha,Gaultheria shallon,30,50,
s109,Closed-Wet,2022-06-22,N,5,Kinore,Kindbergia oregana,25,,
s109,Closed-Wet,2022-06-22,N,5,Melsub,Melica subulata,0.5,,
s109,Closed-Wet,2022-06-22,N,5,Ruburs,Rubus ursinus,0.5,,
s109,Closed-Wet,2022-06-22,S,1,Dicfus,Dicranum fuscescens,0.5,,
s109,Closed-Wet,2022-06-22,S,1,Fesocc,Festuca occidentalis,0.5,,
s109,Closed-Wet,2022-06-22,S,1,Galapa,Galium aparine,5,,
s109,Closed-Wet,2022-06-22,S,1,Gausha,Gaultheria shallon,2,40,
s109,Closed-Wet,2022-06-22,S,1,Hylspl,Hylocomium splendens,20,,
s109,Closed-Wet,2022-06-22,S,1,Hypcir,Hypnum circinale,3,,
s109,Closed-Wet,2022-06-22,S,1,Kinore,Kindbergia oregana,20,,
s109,Closed-Wet,2022-06-22,S,1,Nempar,Nemophila parviflora,0.5,,
s109,Closed-Wet,2022-06-22,S,1,Rhylor,Rhytidiadelphus loreus,2,,
s109,Closed-Wet,2022-06-22,S,1,Rhytri,Rhytidiadelphus triquetrus,1,,
s109,Closed-Wet,2022-06-22,S,2,Galapa,Galium aparine,3,,
s109,Closed-Wet,2022-06-22,S,2,Gausha,Gaultheria shallon,30,55,
s109,Closed-Wet,2022-06-22,S,2,Hylspl,Hylocomium splendens,25,,
s109,Closed-Wet,2022-06-22,S,2,Kinore,Kindbergia oregana,30,,
s109,Closed-Wet,2022-06-22,S,2,Nempar,Nemophila parviflora,1,,
s109,Closed-Wet,2022-06-22,S,2,Rhytri,Rhytidiadelphus triquetrus,0.5,,
s109,Closed-Wet,2022-06-22,S,3,Fesocc,Festuca occidentalis,2,,
s109,Closed-Wet,2022-06-22,S,3,Galapa,Galium aparine,1,,
s109,Closed-Wet,2022-06-22,S,3,Galtri,Galium triflorum,2,,
s109,Closed-Wet,2022-06-22,S,3,Gausha,Gaultheria shallon,35,65,
s109,Closed-Wet,2022-06-22,S,3,Hylspl,Hylocomium splendens,0.5,,
s109,Closed-Wet,2022-06-22,S,3,Kinore,Kindbergia oregana,25,,
s109,Closed-Wet,2022-06-22,S,3,Nempar,Nemophila parviflora,0.5,,
s109,Closed-Wet,2022-06-22,S,3,Rhytri,Rhytidiadelphus triquetrus,0.5,,
s109,Closed-Wet,2022-06-22,S,4,Gausha,Gaultheria shallon,40,45,
s109,Closed-Wet,2022-06-22,S,4,Kinore,Kindbergia oregana,17,,
s109,Closed-Wet,2022-06-22,S,5,Gausha,Gaultheria shallon,25,55,
s109,Closed-Wet,2022-06-22,S,5,Kinore,Kindbergia oregana,30,,
s109,Closed-Wet,2022-06-22,W,1,Fesocc,Festuca occidentalis,0.5,,
s109,Closed-Wet,2022-06-22,W,1,Galapa,Galium aparine,0.5,,
s109,Closed-Wet,2022-06-22,W,1,Gausha,Gaultheria shallon,17,60,
s109,Closed-Wet,2022-06-22,W,1,Holdis,Holodiscus discolor,5,,
s109,Closed-Wet,2022-06-22,W,1,Hylspl,Hylocomium splendens,0.5,,
s109,Closed-Wet,2022-06-22,W,1,Hypcir,Hypnum circinale,0.5,,
s109,Closed-Wet,2022-06-22,W,1,Kinore,Kindbergia oregana,15,,
s109,Closed-Wet,2022-06-22,W,1,Polmun,Polystichum munitum,0.5,,
s109,Closed-Wet,2022-06-22,W,1,Ruburs,Rubus ursinus,0.5,,
s109,Closed-Wet,2022-06-22,W,2,Gausha,Gaultheria shallon,12,50,
s109,Closed-Wet,2022-06-22,W,2,Hylspl,Hylocomium splendens,2,,
s109,Closed-Wet,2022-06-22,W,2,Kinore,Kindbergia oregana,30,,
s109,Closed-Wet,2022-06-22,W,2,Loncil,Lonicera ciliosa,0.5,,
s109,Closed-Wet,2022-06-22,W,2,Ruburs,Rubus ursinus,0.5,,
s109,Closed-Wet,2022-06-22,W,3,Berner,Berberis nervosa,0.5,,
s109,Closed-Wet,2022-06-22,W,3,Gausha,Gaultheria shallon,5,20,
s109,Closed-Wet,2022-06-22,W,3,Hylspl,Hylocomium splendens,25,,
s109,Closed-Wet,2022-06-22,W,3,Kinore,Kindbergia oregana,5,,
s109,Closed-Wet,2022-06-22,W,3,Lyslat,Lysimachia latifolia,0.5,,
s109,Closed-Wet,2022-06-22,W,3,Melsub,Melica subulata,7,,
s109,Closed-Wet,2022-06-22,W,3,Rhytri,Rhytidiadelphus triquetrus,20,,
s109,Closed-Wet,2022-06-22,W,3,Ruburs,Rubus ursinus,0.5,,
s109,Closed-Wet,2022-06-22,W,4,Gausha,Gaultheria shallon,2,25,
s109,Closed-Wet,2022-06-22,W,4,Hylspl,Hylocomium splendens,32,,
s109,Closed-Wet,2022-06-22,W,4,Kinore,Kindbergia oregana,5,,
s109,Closed-Wet,2022-06-22,W,4,Melsub,Melica subulata,6,,
s109,Closed-Wet,2022-06-22,W,4,Rhytri,Rhytidiadelphus triquetrus,5,,
s109,Closed-Wet,2022-06-22,W,4,Ruburs,Rubus ursinus,0.5,,
s109,Closed-Wet,2022-06-22,W,5,Berner,Berberis nervosa,1,,
s109,Closed-Wet,2022-06-22,W,5,Gausha,Gaultheria shallon,10,30,
s109,Closed-Wet,2022-06-22,W,5,Holdis,Holodiscus discolor,10,,
s109,Closed-Wet,2022-06-22,W,5,Hylspl,Hylocomium splendens,65,,
s109,Closed-Wet,2022-06-22,W,5,Melsub,Melica subulata,0.5,,
s110,Closed-Wet,2022-06-21,E,1,Berner,Berberis nervosa,5,,
s110,Closed-Wet,2022-06-21,E,1,Gausha,Gaultheria shallon,75,110,
s110,Closed-Wet,2022-06-21,E,1,Isosto,Isothecium stoloniferum,1,,
s110,Closed-Wet,2022-06-21,E,1,Kinore,Kindbergia oregana,10,,
s110,Closed-Wet,2022-06-21,E,1,Leuaca,Leucolepis acanthoneuron,0.5,,
s110,Closed-Wet,2022-06-21,E,1,Pteaqu,Pteridium aquilinum,10,,
s110,Closed-Wet,2022-06-21,E,1,Ptical,Ptilidium californicum,0.5,,
s110,Closed-Wet,2022-06-21,E,2,Berner,Berberis nervosa,15,,
s110,Closed-Wet,2022-06-21,E,2,Gausha,Gaultheria shallon,30,70,
s110,Closed-Wet,2022-06-21,E,2,Kinore,Kindbergia oregana,17,,
s110,Closed-Wet,2022-06-21,E,3,Berner,Berberis nervosa,40,,
s110,Closed-Wet,2022-06-21,E,3,Gausha,Gaultheria shallon,85,90,
s110,Closed-Wet,2022-06-21,E,3,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,E,4,Berner,Berberis nervosa,30,,
s110,Closed-Wet,2022-06-21,E,4,Gausha,Gaultheria shallon,90,100,
s110,Closed-Wet,2022-06-21,E,4,Kinore,Kindbergia oregana,10,,
s110,Closed-Wet,2022-06-21,E,5,Berner,Berberis nervosa,25,,
s110,Closed-Wet,2022-06-21,E,5,Gausha,Gaultheria shallon,75,100,
s110,Closed-Wet,2022-06-21,E,5,Hypcir,Hypnum circinale,1,,
s110,Closed-Wet,2022-06-21,E,5,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,N,1,Berner,Berberis nervosa,5,,
s110,Closed-Wet,2022-06-21,N,1,Gausha,Gaultheria shallon,75,105,
s110,Closed-Wet,2022-06-21,N,1,Kinore,Kindbergia oregana,20,,
s110,Closed-Wet,2022-06-21,N,1,Pteaqu,Pteridium aquilinum,2,,
s110,Closed-Wet,2022-06-21,N,2,Berner,Berberis nervosa,2,,
s110,Closed-Wet,2022-06-21,N,2,Gausha,Gaultheria shallon,60,85,
s110,Closed-Wet,2022-06-21,N,2,Kinore,Kindbergia oregana,75,,
s110,Closed-Wet,2022-06-21,N,2,Pteaqu,Pteridium aquilinum,2,,
s110,Closed-Wet,2022-06-21,N,2,Rosgym,Rosa gymnocarpa,12,,
s110,Closed-Wet,2022-06-21,N,3,Berner,Berberis nervosa,10,,
s110,Closed-Wet,2022-06-21,N,3,Gausha,Gaultheria shallon,75,105,
s110,Closed-Wet,2022-06-21,N,3,Kinore,Kindbergia oregana,25,,
s110,Closed-Wet,2022-06-21,N,3,Rosgym,Rosa gymnocarpa,4,,
s110,Closed-Wet,2022-06-21,N,4,Berner,Berberis nervosa,8,,
s110,Closed-Wet,2022-06-21,N,4,Gausha,Gaultheria shallon,85,100,
s110,Closed-Wet,2022-06-21,N,4,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,N,5,Berner,Berberis nervosa,30,,
s110,Closed-Wet,2022-06-21,N,5,Gausha,Gaultheria shallon,95,85,
s110,Closed-Wet,2022-06-21,N,5,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,S,1,Berner,Berberis nervosa,20,,
s110,Closed-Wet,2022-06-21,S,1,Gausha,Gaultheria shallon,80,80,
s110,Closed-Wet,2022-06-21,S,1,Kinore,Kindbergia oregana,0.5,,
s110,Closed-Wet,2022-06-21,S,1,Pteaqu,Pteridium aquilinum,70,,
s110,Closed-Wet,2022-06-21,S,2,Berner,Berberis nervosa,15,,
s110,Closed-Wet,2022-06-21,S,2,Gausha,Gaultheria shallon,80,60,
s110,Closed-Wet,2022-06-21,S,2,Kinore,Kindbergia oregana,10,,
s110,Closed-Wet,2022-06-21,S,2,Pteaqu,Pteridium aquilinum,2,,
s110,Closed-Wet,2022-06-21,S,3,Berner,Berberis nervosa,10,,
s110,Closed-Wet,2022-06-21,S,3,Gausha,Gaultheria shallon,80,75,
s110,Closed-Wet,2022-06-21,S,3,Kinore,Kindbergia oregana,10,,
s110,Closed-Wet,2022-06-21,S,4,Berner,Berberis nervosa,5,,
s110,Closed-Wet,2022-06-21,S,4,Gausha,Gaultheria shallon,90,90,
s110,Closed-Wet,2022-06-21,S,4,Hylspl,Hylocomium splendens,0.5,,
s110,Closed-Wet,2022-06-21,S,4,Kinore,Kindbergia oregana,15,,
s110,Closed-Wet,2022-06-21,S,4,Loncil,Lonicera ciliosa,0.5,,
s110,Closed-Wet,2022-06-21,S,5,Berner,Berberis nervosa,15,,
s110,Closed-Wet,2022-06-21,S,5,Gausha,Gaultheria shallon,90,15,
s110,Closed-Wet,2022-06-21,S,5,Hylspl,Hylocomium splendens,0.5,,
s110,Closed-Wet,2022-06-21,S,5,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,W,1,Berner,Berberis nervosa,50,,
s110,Closed-Wet,2022-06-21,W,1,Gausha,Gaultheria shallon,60,100,
s110,Closed-Wet,2022-06-21,W,1,Kinore,Kindbergia oregana,8,,
s110,Closed-Wet,2022-06-21,W,1,Pteaqu,Pteridium aquilinum,2,,
s110,Closed-Wet,2022-06-21,W,1,Rosgym,Rosa gymnocarpa,1,,
s110,Closed-Wet,2022-06-21,W,2,Berner,Berberis nervosa,15,,
s110,Closed-Wet,2022-06-21,W,2,Gausha,Gaultheria shallon,60,110,
s110,Closed-Wet,2022-06-21,W,2,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,W,3,Berner,Berberis nervosa,20,,
s110,Closed-Wet,2022-06-21,W,3,Gausha,Gaultheria shallon,60,70,
s110,Closed-Wet,2022-06-21,W,3,Kinore,Kindbergia oregana,2,,
s110,Closed-Wet,2022-06-21,W,3,Rosgym,Rosa gymnocarpa,1,,
s110,Closed-Wet,2022-06-21,W,4,Berner,Berberis nervosa,15,,
s110,Closed-Wet,2022-06-21,W,4,Gausha,Gaultheria shallon,70,110,
s110,Closed-Wet,2022-06-21,W,4,Kinore,Kindbergia oregana,5,,
s110,Closed-Wet,2022-06-21,W,5,Berner,Berberis nervosa,17,,
s110,Closed-Wet,2022-06-21,W,5,Gausha,Gaultheria shallon,75,110,
s110,Closed-Wet,2022-06-21,W,5,Kinore,Kindbergia oregana,50,,
s110,Closed-Wet,2022-06-21,W,5,Pteaqu,Pteridium aquilinum,2,,
s111,Closed-Wet,2022-06-21,E,1,Berner,Berberis nervosa,3,,
s111,Closed-Wet,2022-06-21,E,1,Gausha,Gaultheria shallon,10,65,
s111,Closed-Wet,2022-06-21,E,1,Hypcir,Hypnum circinale,0.5,,
s111,Closed-Wet,2022-06-21,E,1,Kinore,Kindbergia oregana,75,,
s111,Closed-Wet,2022-06-21,E,1,Scabol,Scapania bolanderi,0.5,,
s111,Closed-Wet,2022-06-21,E,2,Gausha,Gaultheria shallon,30,60,
s111,Closed-Wet,2022-06-21,E,2,Kinore,Kindbergia oregana,30,,
s111,Closed-Wet,2022-06-21,E,3,Berner,Berberis nervosa,1,,
s111,Closed-Wet,2022-06-21,E,3,Gausha,Gaultheria shallon,75,65,
s111,Closed-Wet,2022-06-21,E,3,Kinore,Kindbergia oregana,25,,
s111,Closed-Wet,2022-06-21,E,3,Scabol,Scapania bolanderi,0.5,,
s111,Closed-Wet,2022-06-21,E,4,Gausha,Gaultheria shallon,40,60,
s111,Closed-Wet,2022-06-21,E,4,Kinore,Kindbergia oregana,15,,
s111,Closed-Wet,2022-06-21,E,4,Tsuhet,Tsuga heterophylla,30,,
s111,Closed-Wet,2022-06-21,E,5,Berner,Berberis nervosa,3,,
s111,Closed-Wet,2022-06-21,E,5,Gausha,Gaultheria shallon,5,55,
s111,Closed-Wet,2022-06-21,E,5,Kinore,Kindbergia oregana,25,,
s111,Closed-Wet,2022-06-21,E,5,Tsuhet,Tsuga heterophylla,2,,
s111,Closed-Wet,2022-06-21,N,1,Berner,Berberis nervosa,0.5,,
s111,Closed-Wet,2022-06-21,N,1,Gausha,Gaultheria shallon,60,110,
s111,Closed-Wet,2022-06-21,N,1,Kinore,Kindbergia oregana,10,,
s111,Closed-Wet,2022-06-21,N,1,Rosgym,Rosa gymnocarpa,2,,
s111,Closed-Wet,2022-06-21,N,2,Gausha,Gaultheria shallon,35,80,
s111,Closed-Wet,2022-06-21,N,2,Kinore,Kindbergia oregana,8,,
s111,Closed-Wet,2022-06-21,N,2,Rosgym,Rosa gymnocarpa,10,,
s111,Closed-Wet,2022-06-21,N,3,Gausha,Gaultheria shallon,45,60,
s111,Closed-Wet,2022-06-21,N,3,Kinore,Kindbergia oregana,20,,
s111,Closed-Wet,2022-06-21,N,3,Lopbid,Lophocolea bidentata,0.5,,
s111,Closed-Wet,2022-06-21,N,3,Pseele,Pseudotaxiphyllum elegans,0.5,,
