area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
sji,Salicaceae,Salix geyeriana,Salix geyeriana,Damp open sites to lake shores; rare and local at Sportsman Lake and nearby. Originally collected by Higgenbotham. SA Sportsman Lake 1992.,,,
sji,Salicaceae,Salix hookeriana,Salix hookeriana,"Sand dunes, rocky bluffs near salt water and other maritime habitats; fairly common throughout.",,,
sji,Salicaceae,Salix lasiandra,Salix lasiandra,Riparian to aquatic; common.,,,
sji,Salicaceae,Salix prolixa,Salix prolixa,Peck Sportsmans Lake 1923,,,
sji,Salicaceae,Salix scouleriana,Salix scouleriana,"Common to abundant in shady woods, margins, open meadows and lake shores.",,,
sji,Salicaceae,Salix sitchensis,Salix sitchensis,Lake edges; common on larger islands.,,,
sji,Santalaceae,Arceuthobium campylopodum,Arceuthobium campylopodum,"Mt Constitution: Foster 1907, Roos 1910 moved to tsugens by Ledger. Sunquist 1963. = A. tsugense ?",,,
sji,Santalaceae,Arceuthobium tsugense,Arceuthobium tsugense,"Locally common on Mt Constitution, where attacking Pinus contorta. Reported from San Juan by Baker and others. iNaturalist observation Turtleback Trail on Pinus contorta, Orcas 2021.",,,
sji,Sapindaceae,Acer glabrum var. douglasii,Acer glabrum douglasii,Fairly common; rocky slopes and wooded valleys.,,,
sji,Sapindaceae,Acer macrophyllum,Acer macrophyllum,Common; lowland forest.,,,
sji,Sapindaceae,Acer negundo,Acer negundo,"Slater Friday Harbour, San Juan 1972.",,,
sji,Sapindaceae,Aesculus hippocastanum,Aesculus hippocastanum,"Zika Roche Harbour 2001. Gardens upslope, limestone ledges by the sea, escaped from gardens upslope, well established on limestone ledges by the sea, with Stellaria media, Erodium cicutarium, Cerastium semidecandrum.",,,
sji,Saxifragaceae,Heuchera micrantha var. diversifolia,Heuchera micrantha diversifolia,"Common to abundant. Shaded, rocky slopes.",,,
sji,Saxifragaceae,Lithophragma glabrum,Lithophragma glabrum,Moist meadows; occasional but widespread on San Juan and Lopez.,,,
sji,Saxifragaceae,Lithophragma parviflorum,Lithophragma parviflorum,"Fairly common throughout, moist meadows.",,,
sji,Saxifragaceae,Micranthes integrifolia,Micranthes integrifolia,"Moist, spring-laden meadows; common.",,,
sji,Saxifragaceae,Micranthes rufidula,Micranthes rufidula,FS Summit of Mt Constitution 1984.,,,
sji,Saxifragaceae,Saxifraga austromontana,Saxifraga bronchialis austromontana,"Locally common, open windswept slopes on Mt Constitution and other high Orcas peaks. Turtleback iNaturalist observation 2021. Foster Stewart Island 1904 low elevation.",,,
sji,Saxifragaceae,Saxifraga cespitosa,Saxifraga cespitosa,"Widespread on steep, shaded rocky slopes; most common on Mt Constitution.",,,
sji,Saxifragaceae,Tellima grandiflora,Tellima grandiflora,"Damp, shady woods, valley bottoms, throughout.",,,
sji,Saxifragaceae,Tiarella trifoliata var. laciniata,Tiarella trifoliata laciniata,"Mature coniferous forest, most commonly on Orcas and Blakely.",,,
sji,Saxifragaceae,Tiarella trifoliata var. trifoliata,Tiarella trifoliata trifoliata,"Common in mossy, shaded coniferous woods, someties in mixed or deciduous forest.",,,
sji,Scrophulariaceae,Buddleja davidii,Buddleja davidii,Introduced and locally escaped Lopez Village and elsewhere.,,,
sji,Scrophulariaceae,Verbascum blattaria,Verbascum blattaria,"Occasional in moist, shady places, interior of San Juan.",,,
sji,Scrophulariaceae,Verbascum thapsus,Verbascum thapsus,"Scattered but fairly common roadsides, rocky areas and meadows.",,,
sji,Selaginellaceae,Selaginella densa,Selaginella densa,Grable South shore on rocky grass-covered slope exposed to wind Rum Island 1971. reported as S. scopulorum Maxon. = S. d. var. s. Questionable - only low elevation record in Salish Basin area.,,"""This species should not be in our area. The James Island collection is prob. S. wallacei which can be quite dense in habit. This is probably one of Macoun’s location mis-labeled collections."" FL",
sji,Selaginellaceae,Selaginella wallacei,Selaginella wallacei,Abundant; mossy bedrock outcrops.,,,
sji,Solanaceae,Solanum dulcamara,Solanum dulcamara,Occasional on larger islands at wet or damp waste places.,,,
sji,Solanaceae,Solanum nigrum,Solanum nigrum,"Historical report on Yellow, no voucher.",,,
sji,Solanaceae,Solanum physalifolium var. nitidibaccatum,Solanum physalifolium nitidibaccatum,"Common weed of gardens, sandy meadows. Denton Cattle Point, San Juan 1974. Peck Cattle Point 1923.",,,
sji,Solanaceae,Solanum rostratum,Solanum rostratum,"Waste places; once naturalized in the Yellow group, apparently no longer present.",,,
sji,Solanaceae,Solanum triflorum,Solanum triflorum,"Combs American Camp on dunes, San Juan 2016.",,,
sji,Taxaceae,Taxus brevifolia,Taxus brevifolia,"Coniferous forest understorey, often where steep, fairly common.",,,
sji,Thymelaeaceae,Daphne laureola,Daphne laureola,"Sometimes established in shady woods, especially San Juan and Orcas.",,,
sji,Typhaceae,Sparganium angustifolium,Sparganium angustifolium,"Peck Cascade L, Orcas Island 1923. Bently Upper L, Blakely Island 1950. Vouchers at WS but not cited in A&S1993. Also not on SJs Floristic Atlas. ?",,,
sji,Typhaceae,Sparganium emersum,Sparganium emersum,Common aquatic San Juan Island. Less common other major islands.,,,
sji,Typhaceae,Sparganium eurycarpum,Sparganium eurycarpum,3 1/2 mi. s.e. of Roche Harbor. Habitat: Meadow.Collector: Peck,,,
sji,Typhaceae,Typha angustifolia,Typha angustifolia,"Zika Rainshadow Rd, San Juan 2012.",,,
sji,Typhaceae,Typha latifolia,Typha latifolia,"Abundant, fresh water.",,,
sji,Ulmaceae,Ulmus alata,Ulmus alata,"Zika San Juan 1999, Zika Crow Valley Rd, Orcas 2003, Zika Lopez roadside thickets 2003",not in FPNW2,,
sji,Ulmaceae,Ulmus procera,Ulmus minor,"Zika Orcas, San Juan, Lopez 1999-2003. Adventive several places each island.",,,
sji,Urticaceae,Urtica dioica,Urtica dioica,"Low, wet places and in disturbed woodlands; often where soil is fertile; abundant.",,,
sji,Urticaceae,Urtica urens,Urtica urens,Garden weed; occasional Friday Harbour.,,,
sji,Viburnaceae,Sambucus cerulea,Sambucus cerulea,"Dry, exposed rocky slopes on the rugged west side of San Juan, south of Mt Dallas; possibly now extirpated.",,,
sji,Viburnaceae,Sambucus racemosa var. arborescens,Sambucus racemosa arborescens,"Common; damp, low ground where shady.",,,
sji,Violaceae,Viola adunca,Viola adunca,"Widespread; moist to dry coniferous edges, open meadows.",,,
sji,Violaceae,Viola glabella,Viola glabella,"Rare and local; moist shaded valleys on Mt Costitution, formerly on Lopez.",,,
sji,Violaceae,Viola howellii,Viola howellii,"Edge of dry coniferous forest and scrubby adjacent meadows; occasional. Grassy meadows, Iceberg Point Nass 1995.",,,
sji,Violaceae,Viola langsdorffii,Viola langsdorffii,"Spring laden meadows near salt water; rare at American Camp, San Juan.",,,
sji,Violaceae,Viola macloskeyi,Viola macloskeyi,"Local, Killebrew Lake bog, Orcas.",,,
sji,Violaceae,Viola palustris,Viola palustris,"Locally common;shady streamsides and fens in Moran State Park, generally above 1000 feet. Peck Sportsman's Lake, San Juan 1923.",,,
sji,Violaceae,Viola sempervirens,Viola sempervirens,"Locally common; mossy, coniferous forest floors on Orcas, less common elsewhere.",,,
sji,Vitaceae,Vitis vinifera,Vitis vinifera,"Naturalized on Shaw and Yellow. P. Zika note:Cultivated, exotic, recently killed by the Nature Conservancy, this individual was the only grape vine ever present on the island and was planted in the Dodd’s garden patch; it is the source of Atkinson and Sharpe’s 1993 report of V. vinifera becoming naturalized on this island. PZ has collection of V. ×labruscana L.H. Bailey 2002 San Juan bird-sown? or a possible garden relic.",,,
sji,Woodsiaceae,Woodsia scopulina,Woodsia scopulina,"Open to partially shaded rock crevices, locally common Mt Constitution; scarce elsewhere.",,,
sji,Zosteraceae,Phyllospadix scouleri,Phyllospadix scouleri,Fairly common intertidal species; rocky bottoms,,,
sji,Zosteraceae,Phyllospadix serrulatus,Phyllospadix serrulatus,Rare maritime species of the intertidal zone; collected along the southern edge of the chain Zika 2016.,,,
sji,Zosteraceae,Phyllospadix torreyi,Phyllospadix torreyi,"Status unknown; collected near Eagle Cove, San Juan Island. Reported from the southern edge of San Juan; range imperfectly known. Zika near False Bay 2016. Nobel Deadman Bay, San Juan iNaturalist report 2019.",,,
sji,Zosteraceae,Zostera japonica,Zostera japonica,"Zostera japonica and Z. nana reported Friday Harbour Marine Lab. Both synonymous w/ Nz. j. Zostera nana rare collected at Crescent Bay, Orcas Island.",,,
sji,Zosteraceae,Zostera marina,Zostera marina,"Locally common intertidal species of protected, shallow bays.",,,
