Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,Notes,ID,Stats Code
Acteocina culcitella,"(Gould, 1853)",,pillow barrel-bubble,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Bulloidea,Acteocina,,Acteocina,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03320,1898315360,,,,,49788,MOL
Aglaja ocelligera,"(Bergh, 1894)",,spotted aglaja,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Philinoidea,Aglajidae,,Aglaja,,native,unlisted,confirmed,observed,1996-05-29,Charlie Gibbs,PMLS,,,2015-05-20,Karolle Wall,https://www.inaturalist.org/observations/32171691,,49842,MOL
Melanochlamys diomedea,"(Bergh, 1894)",,Diomedes aglajid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Philinoidea,Aglajidae,,Melanochlamys,,native,unlisted,reported,unobserved,1975-06-17,Philip Lambert,RBCM,975-00224-004,1898274481,2018-05-29,Karolle Wall,https://www.inaturalist.org/observations/12938503,reported as (syn) Aglaja diomedea,345334,MOL
Cylichna attonsa,"Carpenter, 1865",,deep trouble chalice-bubble,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Cylichnoidea,Cylichnidae,,Cylichna,,native,unlisted,confirmed,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03321,1898288481,,,,,49792,MOL
Gastropteron pacificum,"Bergh, 1894",,winged sea slug,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Philinoidea,Gastropteridae,,Gastropteron,,native,unlisted,reported,unobserved,1994-02-27,Charlie Gibbs,PMLS,,,,,,,49839,MOL
Haminoea vesicula,"(Gould, 1855)",,white bubble shell,Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,Haminoeoidea,Haminoeidae,,Haminoea,,native,unlisted,confirmed,observed,2018-06-24,Karin Fletcher,PMLS,,,2018-05-30,Karolle Wall,https://www.inaturalist.org/observations/12970636,,49812,MOL
Myosotella myosotis,"(Draparnaud, 1801)",,mouse-eared snail,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Ellobiida,,Ellobioidea,Ellobiidae,Pythiinae,Myosotella,,non-native,unlisted,new 2016,observed,,,,,,2016-09-01,Andrew Simon,http://www.inaturalist.org/observations/4017005,,225386,MOL
Diodora aspera,"(Rathke, 1833)",,rough keyhole limpet,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Fissurelloidea,Fissurellidae,Diodorinae,Diodora,,native,unlisted,confirmed,observed,1969-02-21,Andy Lamb,PMLS,,,2019-05-04,Norah Brown,https://www.inaturalist.org/observations/24519360,,64148,MOL
Puncturella cucullata,"(Gould, 1846)",,hooded puncturella,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Fissurelloidea,Fissurellidae,,Cranopsis,,native,unlisted,reported,unobserved,1986-09-30,,RBCM,986-00197-038,,,,,,904312,MOL
Haliotis kamtschatkana,"Jonas, 1845",,northern abalone,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Haliotoidea,Haliotidae,,Haliotis,,native,unlisted,reported,unobserved,1981-05-31,Andy Lamb,PMLS,,,,,,,56654,MOL
Crepidula cf nummaria,,,northern white slippersnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,Crepidula,,,,reported,unobserved,1994-09-10,Andy Lamb,PMLS,,,,,,,117325,MOL
Crepidula norrisiarum,"Williamson, 1905",,hooked slippersnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Calyptraeoidea,Calyptraeidae,,Crepidula,,native,unlisted,reported,unobserved,1995-02-26,Charlie Gibbs,PMLS,,,,,,,485954,MOL
Trichotropis cancellata,"Hinds, 1843",,checkered hairysnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Capuloidae,Capulidae,,Trichotropis,,native,unlisted,reported,unobserved,1985-08-02,Andy Lamb,PMLS,,,,,,,447177,MOL
Melanella micans,"(Carpenter, 1865)",,shining balcis,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Vanikoroidea,Eulimidae,,Melanella,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03323-001,1898291795,,,,,733259,MOL
Lacuna variegata,"Carpenter, 1864",,variable lacuna,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Littorinoidea,Littorinidae,Lacuninae,Lacuna,,native,unlisted,reported,unobserved,2009-02-08,Andy Lamb,PMLS,,,,,,,339150,MOL
Littorina scutulata,"Gould, 1849",,checkered periwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Littorinoidea,Littorinidae,Littorininae,Littorina,,native,unlisted,new 2016,observed,,,,,,2016-08-26,Lauren Magner,http://www.inaturalist.org/observations/3971332,,69995,MOL
Littorina sitkana,"Philippi, 1846",,Sitka periwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Littorinoidea,Littorinidae,Littorininae,Littorina,,native,unlisted,new 2017,observed,,,,,,2017-02-23,Kathleen Buckley,https://www.inaturalist.org/observations/5185500,,129298,MOL
Cryptonatica aleutica,"(Dall, 1919)",,Aleutian moonsnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Naticoidea,Naticidae,Naticinae,Cryptonatica,,native,unlisted,reported,unobserved,2009-01-30,Andy Lamb,PMLS,,,,,,,507519,MOL
Euspira pallida,"(Broderip & G.B. Sowerby I, 1829)",,pale northern moonsnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Naticoidea,Naticidae,Polinicinae,Euspira,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03310-001,1898274458,,,,,873876,MOL
Neverita lewisii,"(Gould, 1847)",,Lewis' moon snail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Naticoidea,Naticidae,Polinicinae,Neverita,,native,unlisted,confirmed,observed,1961-06-23,,RBCM,976-01146-004,1898263889,2016-02-07,Peter Luckham,http://www.inaturalist.org/observations/2763410,,447427,MOL
Fusitriton oregonensis,"(Redfield, 1848)",,Oregon triton,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Tonnoidea,Ranellidae,,Fusitriton,,native,unlisted,reported,unobserved,1973-09-20,Andy Lamb & Donna Gibbs,PMLS,,,,,,,448389,MOL
Marsenina rhombica,"(Dall, 1871)",,marbled lamellarid,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Cypraeoidea,Velutinidae,Velutininae,Marsenina,,native,unlisted,reported,unobserved,2016-02-07,Andy Lamb,PMLS,,,,,,,337741,MOL
Marsenina stearnsii,"(Dall, 1871)",,stearn's ear shell,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Cypraeoidea,Velutinidae,Velutininae,Marsenina,,native,unlisted,new 2016,observed,,,,,,2016-04-07,Karolle Wall,http://www.inaturalist.org/observations/2908642,,53555,MOL
Velutina plicatilis,"(O.F. Müller, 1776)",,oblique lamellaria,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Cypraeoidea,Velutinidae,,Velutina,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03324,1898301017,,,,,482348,MOL
Velutina velutina,"(O.F. Müller, 1776)",,spiral velvet snail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Cypraeoidea,Velutinidae,Velutininae,Velutina,,native,unlisted,reported,unobserved,2008-03-07,Andy Lamb,PMLS,,,,,,,482347,MOL
Vermetus compactus,"Daudin, 1800",,northern compact wormsnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Vermetoidea,Vermetidae,,Vermetus,,native,unlisted,reported,unobserved,1985-12-07,Andy Lamb,PMLS,,,,,,,873857,MOL
Ophiodermella fancherae,"(Dall, 1903)",,sea snail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Conoidea,Borsoniidae,,Ophiodermella,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03326,1898295480,,,,,957347,MOL
Lirabuccinum dirum,"(Reeve, 1846)",,dire whelk,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Buccinidae,,Lirabuccinum,,native,unlisted,confirmed,observed,1985-12-07,Andy Lamb,PMLS,,,2019-05-05,Kiara Ganon,https://www.inaturalist.org/observations/24725394,,117642,MOL
Alia carinata,"(Hinds, 1844)",,carinate dovesnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Columbellidae,,Alia,,native,unlisted,new 2017,observed,,,,,,2017-05-26,Karolle Wall,https://www.inaturalist.org/observations/7674348,reported as Mitrella carinata,129933,MOL
Amphissa columbiana,"Dall, 1916",,wrinkled amphissa,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Columbellidae,,Amphissa,,native,unlisted,reported,unobserved,1981-05-31,Andy Lamb,RBCM,986-00191-015,,,,,,117643,MOL
Amphissa versicolor,"Dall, 1871",,variegated amphissa,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Columbellidae,,Amphissa,,native,unlisted,reported,unobserved,2008-11-12,Andy Lamb,PMLS,,,,,,,129932,MOL
Mitrella gausapata,"(Gould, 1850)",,sea snail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Columbellidae,,Mitrella,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03328,1898293242,,,,,339169,MOL
Nitidella sp.,,,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Columbellidae,,Nitidella,,native,unlisted,reported,unobserved,1959-12-11,Dan Quayle,RBCM,989-00278-023,1898311887,,,,,246721,MOL
Fusinus sp.,,,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Fasciolariidae,Fusininae,Fusinus,,native,unlisted,reported,unobserved,1959-12-11,Dan Quayle,RBCM,989-00278-021,1898321859,,,,,129947,MOL
Oenopota sp.,,,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Conoidea,Mangeliidae,,Oenopota,,native,unlisted,reported,unobserved,1959-12-11,Dan Quayle,RBCM,989-00278-022,1898294888,,,,,496394,MOL
Ceratostoma foliatum,"(Gmelin, 1791)",,leafy hornmouth,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,Ceratostoma,,native,unlisted,confirmed,observed,1986-04-08,,RBCM,986-00191-006,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2976124,,116687,MOL
Nucella canaliculata,"(Duclos, 1832)",,channelled dogwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,Nucella,,native,unlisted,reported,unobserved,1994-10-23,Andy Lamb,PMLS,,,,,,,69998,MOL
Nucella lamellosa,"(Gmelin, 1791)",,wrinkled dogwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,Nucella,,native,unlisted,confirmed,observed,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03331,1898271380,2015-04-04,Andrew Simon,http://www.inaturalist.org/observations/2567596,,117641,MOL
Nucella ostrina,"(Gould, 1852)",,northern striped dogwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,Nucella,,native,unlisted,confirmed,observed,2008-02-17,Andy Lamb,PMLS,,,2019-04-29,Andrew Simon,https://www.inaturalist.org/observations/24768141,,122704,MOL
Paciocinebrina interfossa,"(Carpenter, 1864)",,sculptured rocksnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,Paciocinebrina,,native,unlisted,reported,unobserved,2009-10-10,Andy Lamb,PMLS,,,,,,,910801,MOL
Paciocinebrina lurida,"(Middendorff, 1848)",,lurid rocksnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Ocenebrinae,Paciocinebrina,,native,unlisted,reported,unobserved,1994-09-10,Andy Lamb,PMLS,,,,,,,910800,MOL
Scabrotrophon maltzani,"(Kobelt, 1878)",,sandpaper trophon,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Trophoninae,Scabrotrophon,,native,unlisted,reported,unobserved,1985-12-07,Andy Lamb,PMLS,,,,,,,500269,MOL
Trophonopsis orpheus,"(Gould, 1849)",,orpheus trophon,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Pagodulinae,Trophonopsis,,native,unlisted,reported,unobserved,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03325,1898280329,,,,,506559,MOL
Nassarius mendicus,"(Gould, 1850)",,western lean nassa,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Buccinoidea,Nassariidae,Nassariinae,Nassarius,,native,unlisted,reported,unobserved,2018-06-19,Andy Lamb,PMLS,,,,,,,129938,MOL
Neostylidium eschrichtii,"(Middendorff, 1849)",,threaded bittium,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neotaenioglossa,,Cerithioidea,Cerithiidae,,Neostylidium,,native,unlisted,new 2015,observed,,,,,,2015-08-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3735167,,448152,MOL
Hallaxa chani,"Gosliner & G. C. Williams, 1975",,Chan's dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Actinocyclidae,,Hallaxa,,native,unlisted,new 2009,observed,,,,,,2009-11-15,Karin Fletcher,https://inaturalist.ca/observations/68751508,,48721,MOL
Aegires albopunctatus,"MacFarland, 1905",,salt-and-pepper nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Polyceroidea,Aegiridae,,Aegires,,native,unlisted,reported,unobserved,1996-05-29,Charlie Gibbs,PMLS,,,2018-06-18,Karin Fletcher,https://www.inaturalist.org/observations/68752645,,48981,MOL
Aeolidia loui,"Kienberger, Carmona, Pola, Padula, Gosliner & Cervera, 2016",,shag-rug nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Aeolidioidea,Aeolidiidae,,Aeolidia,,native,unlisted,new 2016,observed,,,,,,2016-04-01,Karolle Wall,https://www.inaturalist.org/observations/14385958,,498117,MOL
Aeolidia papillosa,"(Linnaeus, 1761)",,papillate sea slug,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Aeolidioidea,Aeolidiidae,,Aeolidia,,native,unlisted,confirmed,observed,1969-02-22,Andy Lamb,PMLS,,,2016-02-07,Peter Luckham,http://www.inaturalist.org/observations/2763439,,498116,MOL
Cerberilla mosslandica,"McDonald & Nybakken, 1975",,brown burrowing aeolid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Aeolidioidea,Aeolidiidae,,Cerberilla,,native,unlisted,new 2018,observed,,,,,,2018-06-19,Karin Fletcher,https://inaturalist.ca/observations/68752651,,50477,MOL
Apata pricei,"(MacFarland, 1966)",,Price's aeolid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Apataidae,,Apata,,native,unlisted,reported,unobserved,2013-05-17,Andy Lamb,PMLS,,,2014-04-09,Karin Fletcher,https://www.inaturalist.org/observations/68793493,reported as Flabellina pricei,631469,MOL
Armina californica,"(J.G. Cooper, 1863)",,striped nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Arminoidea,Arminidae,,Armina,,native,unlisted,confirmed,observed,1975-06-17,Philip Lambert,RBCM,975-00224-003,1898310345,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2975918,,47499,MOL
Aldisa albomarginata,"Millen in Millen & Gosliner, 1985",,white-rimmed nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Aldisa,,native,unlisted,reported,unobserved,2009-03-19,Andy Lamb,PMLS,,,,,,,50094,MOL
Aldisa cooperi,"Robilliard & Baba, 1972",,Cooper's dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Aldisa,,native,unlisted,reported,unobserved,1981-05-31,Andy Lamb,PMLS,,,2014-04-09,Karin Fletcher,https://www.inaturalist.org/observations/68793262,,50097,MOL
Aldisa sanguinea,"(J.G. Cooper, 1863)",,blood-spot dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Aldisa,,native,unlisted,confirmed,observed,2013-10-10,Andy Lamb,PMLS,,,2017-06-25,Karolle Wall,https://www.inaturalist.org/observations/31366877,,50098,MOL
Aldisa tara,"Millen in Millen & Gosliner, 1985",,Tara's dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Aldisa,,native,unlisted,reported,unobserved,2018-06-19,Andy Lamb,PMLS,,,2009-11-14,Karin Fletcher,https://www.inaturalist.org/observations/68751128,,50100,MOL
Cadlina klasmalmbergi,"Korshunova, Fletcher, Picton, Lundin, Kashio, N. Sanamyan, K. Sanamyan, Padula, Schrödl & Martynov, 2020",,Klas' yellow-rimmed nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Cadlina,,native,unlisted,new 2013,observed,,,,,,2013-10-13,Peter Luckham,https://www.inaturalist.org/observations/2976072,,1118728,MOL
Cadlina luteomarginata,"MacFarland, 1966",,yellow-rimmed nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Cadlina,,native,unlisted,confirmed,observed,1985-07-29,Andy Lamb,PMLS,,,2013-10-13,Peter Luckham,https://inaturalist.ca/observations/2976038,,50146,MOL
Cadlina modesta,"MacFarland, 1966",,modest cadlina,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Cadlinidae,,Cadlina,,native,unlisted,reported,unobserved,2006-06-23,Andy Lamb,PMLS,,,2014-04-08,Karin Fletcher,https://www.inaturalist.org/observations/68751936,,47400,MOL
Diaphorodoris lirulatocauda,"Millen, 1985",,porcupine dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Onchidoridoidea,Calycidorididae,,Diaphorodoris,,native,unlisted,confirmed,observed,2008-05-30,Andy Lamb,PMLS,,,2016-05-15,Karolle Wall,http://www.inaturalist.org/observations/3707594,,48630,MOL
Coryphella verrucosa,"(M. Sars, 1829)",,red-gilled nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Coryphellidae,,Coryphella,,native,unlisted,confirmed,observed,1994-09-10,Andy Lamb,PMLS,,,2015-07-30,Karolle Wall,http://www.inaturalist.org/observations/3705778,,633193,MOL
Himatina trophina,"(Bergh, 1890)",,red flabellina,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Coryphellidae,,Himatina,,native,unlisted,confirmed,observed,1985-08-02,Andy Lamb,PMLS,,,2009-06-21,Karolle Wall,https://www.inaturalist.org/observations/31489537,reported as Flabellina trophina; the photograph posted on iNaturalist does not appear to be what is now called Himatina trophina (kf),633561,MOL
Orienthella trilineata,"(O'Donoghue, 1921)",,three-lined nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Coryphellidae,,Orienthella,,native,unlisted,confirmed,observed,1985-08-02,Andy Lamb,PMLS,,,2019-05-05,Emily Adamczyk,https://www.inaturalist.org/observations/24750315,reported as Flabellina trilineata,764704,MOL
Cumanotus fernaldi,"T.E. Thompson & G.H. Brown, 1984",,Fernald's aeolid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Cumanotidae,,Cumanotus,,native,unlisted,reported,unobserved,1975-06-17,Philip Lambert,RBCM,975-00224-006,1898287119,,,,,50462,MOL
Cuthonella concinna,"(Alder & Hancock, 1843)",,neat aeolid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Cuthonellidae,,Cuthonella,,native,unlisted,new 2014,observed,,,,,,2014-04-08,Karin Fletcher,https://inaturalist.ca/observations/68751943,,521158,MOL
Cuthona divae,"(Er. Marcus, 1961)",,rose-pink cuthona,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Fionoidea,Cuthonidae,,Cuthona,,native,unlisted,new 2014,observed,,,,,,2014-04-08,Karin Fletcher,https://inaturalist.ca/observations/68751810,,47399,MOL
Dendronotus albopunctatus,"Robilliard, 1972",,white-spotted dendronotid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,new 2015,observed,,,,,,2015-04-22,Karolle Wall,http://www.inaturalist.org/observations/3705779,,50328,MOL
Dendronotus albus,"MacFarland, 1966",,white dendronotid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,reported,unobserved,1969-02-22,Andy Lamb,PMLS,,,2014-11-14,Karin Fletcher,https://www.inaturalist.org/observations/68751256,,47773,MOL
Dendronotus iris,"J.G. Cooper, 1863",,giant nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,confirmed,observed,1969-02-21,Andy Lamb,PMLS,,,2011-09-12,Karolle Wall,http://www.inaturalist.org/observations/3706371,,47706,MOL
Dendronotus kamchaticus,"Ekimova, Korshunova, Schepetov, Neretina, Sanamyan & Martynov, 2015",,white-tipped dendronotus,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,new 2014,observed,,,,,,2014-04-09,Karin Fletcher,https://inaturalist.ca/observations/68793267,,601888,MOL
Dendronotus robilliardi,"Korshunova, Sanamyan, Zimina, Fletcher & Martynov, 2016",,Robilliard's dendronotus,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,new 2014,observed,,,,,,2014-04-08,Karin Fletcher,https://inaturalist.ca/observations/68751956,,882206,MOL
Dendronotus rufus,"O'Donoghue, 1921",,red dendronotid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,confirmed,observed,1985-12-07,Andy Lamb,PMLS,,,2011-10-07,Karolle Wall,http://www.inaturalist.org/observations/3705777,,50393,MOL
Dendronotus subramosus,"MacFarland, 1966",,stubby-frond dendronotus,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,new 2014,observed,,,,,,2014-04-08,Karin Fletcher,https://inaturalist.ca/observations/68751945,,47771,MOL
Dendronotus venustus,"MacFarland, 1966",,branched dendronotus,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Dendronotoidea,Dendronotidae,,Dendronotus,,native,unlisted,new 2016,observed,,,,,,2016-05-24,Karolle Wall,http://www.inaturalist.org/observations/3705618,,129995,MOL
Dirona albolineata,"MacFarland in Cockerell & Elliot, 1905",,frosted nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Proctonotoidea,Dironidae,,Dirona,,native,unlisted,confirmed,observed,1969-02-21,Andy Lamb,PMLS,,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2976490,,47477,MOL
