Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,Notes,ID,Stats Code
Callophyllis schneideri,Clarkston & G.W.Saunders,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,unlisted,unlisted,reported,unobserved,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027442,,,,,Barcoded,,ALG
Callophyllis variforma,"Filloramo, Selivanova & G.W.Saunders",,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,unlisted,unlisted,reported,unobserved,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027443,,,,,Barcoded,,ALG
Pugetia fragilissima,Kylin,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Kallymeniaceae,,,Pugetia,unlisted,unlisted,reported,unobserved,2011-05,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027444,,,,,Barcoded,1292330,ALG
Fredericqia chiton,"(M.Howe) Maggs, L.Le Gall, Mineur, Provan & G.W. Saunders",,thin forked seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Phyllophoraceae,,,Fredericqia,unlisted,unlisted,reported,unobserved,2016-03,Andy Lamb & Donna Gibbs,PMLS,,,,,,reported as Gymnogongrus chiton,957351,ALG
Fredericqia deveauniensis,"Maggs, L.Le Gall, Mineur, Provan & G.W.Saunders",,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Phyllophoraceae,,,Fredericqia,unlisted,unlisted,new 2019,observed,,,,,,2019-05-05,Bridgette Clarkston,https://www.inaturalist.org/observations/25927077,,564944,ALG
Mastocarpus papillatus,(C.Agardh) Kützing,,Turkish washcloth,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Phyllophoraceae,,,Mastocarpus,unlisted,unlisted,new 2015,observed,,,,,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599389,Need an expert or D to confirm,117807,ALG
Stenogramma californicum,Harvey,,midrib seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Phyllophoraceae,,,Stenogramma,unlisted,unlisted,reported,unobserved,2007-10-21,Andy Lamb & Donna Gibbs,PMLS,,,,,,reported as Stenogramma interruptum,497325,ALG
Schizymenia pacifica,(Kylin) Kylin,,slimy leaf,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Schizymeniaceae,,,Schizymenia,unlisted,unlisted,reported,unobserved,2006-06-30,Andy Lamb & Donna Gibbs,PMLS,,,,,,in BioBlitz; Barcoded http://bins.boldsystems.org/index.php/Public_RecordView?processid=ABMMC15146-11,339050,ALG
Schizymenia sp.,(J.Agardh) Kylin,,ruffled red seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Schizymeniaceae,,,Schizymenia,unlisted,unlisted,confirmed,observed,1999-10-02,Andy Lamb & Donna Gibbs,PMLS,,,2019-05-04,Joan Septembre,https://www.inaturalist.org/observations/24711788,,180618,ALG
Sarcodiotheca furcata,(Setchell & N.L.Gardner) Kylin,,furcated fleshy red seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Solieriaceae,,,Sarcodiotheca,unlisted,unlisted,confirmed,observed,2007-10-21,Andy Lamb & Donna Gibbs,PMLS,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861008,"No update, No UBC accession or iNat record to check, but species distribution includes Salish Sea; authority added",327100,ALG
Sarcodiotheca gaudichaudii,(Montagne) P.W. Gabrielson,,succulent seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Solieriaceae,,,Sarcodiotheca,unlisted,unlisted,confirmed,observed,1996-02-24,Andy Lamb & Donna Gibbs,PMLS,,,2017-05-29,Karolle Wall,https://www.inaturalist.org/observations/7659463,,327099,ALG
Gracilaria pacifica,Abbott,,California limu,Plantae,Rhodophyta,,,Florideophyceae,,,Gracilariales,,,Gracilariaceae,,,Gracilaria,unlisted,unlisted,reported,unobserved,1996-04-02,E. McNeil,UBC,A82320,,,,,"no change, but no photos to confirm",497324,ALG
Gracilariophila oryzoides,,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gracilariales,,,Gracilariaceae,,,Gracilariophila,unlisted,unlisted,new 2021,observed,,,,,,2021-04-10,Kevin Toomer,https://www.inaturalist.org/observations/73655263,,339047,ALG
Gracilariopsis andersonii,(Grunow) E.Y.Dawson,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gracilariales,,,Gracilariaceae,,,Gracilariopsis,unlisted,unlisted,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861429,Can't identify for certain without reproduction or D,360321,ALG
Prionitis lanceolata,(Harvey) Harvey,,red alga,Plantae,Rhodophyta,,,Florideophyceae,,,Halymeniales,,,Halymeniaceae,,,Prionitis,unlisted,unlisted,new 2016,observed,,,,,,2016-09-01,Andrew Simon,http://www.inaturalist.org/observations/4017216,reported as Grateloupia americana,117820,ALG
Prionitis sternbergii,(C.Agardh) J.Agardh,,,Plantae,Rhodophyta,,,Florideophyceae,,,Halymeniales,,,Halymeniaceae,,,Prionitis,unlisted,unlisted,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861017,,347988,ALG
Hildenbrandia rubra,(Sommerfelt) Meneghini,,rusty rock,Plantae,Rhodophyta,,,Florideophyceae,,,Hildenbrandiales,,,Hildenbrandiaceae,,,Hildenbrandia,unlisted,unlisted,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25859343,,183033,ALG
Devaleraea callophylloides,"(M.W.Hawkes & Scagel) G.W.Saunders, Jackson & Salomaki",,,Plantae,Rhodophyta,,,Florideophyceae,,,Palmariales,,,Palmariaceae,,,Devaleraea,unlisted,unlisted,reported,unobserved,2005,Andy Lamb & Donna Gibbs,PMLS,,,,,,"No update, No UBC or iNat record for species ID; authority added",747468,ALG
Devaleraea mollis,"(Setchell & N.L.Gardner) G.W.Saunders, C.J.Jackson & Salomaki",,thin dulse,Plantae,Rhodophyta,,,Florideophyceae,,,Palmariales,,,Palmariaceae,,,Devaleraea,unlisted,unlisted,reported,unobserved,2005-12-10,Andy Lamb & Donna Gibbs,PMLS,,,,,,reported as Palmaria mollis,747472,ALG
Halosaccion glandiforme,(S.G. Gmelin) Ruprecht,,sea sacs,Plantae,Rhodophyta,,,Florideophyceae,,,Palmariales,,,Palmariaceae,,,Halosaccion,unlisted,unlisted,confirmed,observed,1996-09-28,Andy Lamb & Donna Gibbs,PMLS,,,2016-08-17,Andrew Simon,http://www.inaturalist.org/observations/3910080,,123649,ALG
Palmaria callophylloides,M.W.Hawkes & Scagel,,Callophyllis-like dulse,Plantae,Rhodophyta,,,Florideophyceae,,,Palmariales,,,Palmariaceae,,,Palmaria,unlisted,unlisted,reported,unobserved,2005-12-10,Andy Lamb & Donna Gibbs,PMLS,,,,,,,341794,ALG
Plocamium cartilagineum ssp. pacificum,,,sea braid,Plantae,Rhodophyta,,,Florideophyceae,,,Plocamiales,,,Plocamiaceae,,,Plocamium,unlisted,unlisted,confirmed,observed,2007-10-21,Andy Lamb & Donna Gibbs,PMLS,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861013,#ERROR!,339051,ALG
Neogastroclonium subarticulatum,"(Turner) L.Le Gall, Dalen & G.W.Saunders",,,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Champiaceae,,,Neogastroclonium,unlisted,unlisted,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861014,,339052,ALG
Gloiocladia fryeana,(Setchell) N.Sánchez & Rodríguez-Prieto,,margined blue branching seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Faucheaceae,,,Gloiocladia,unlisted,unlisted,reported,unobserved,2006-09-29,Andy Lamb & Donna Gibbs,PMLS,,,,,,reported as Fauchea fryeana,865801,ALG
Gloiocladia laciniata,(J.Agardh) Sánchez & Rodríguez-Prieto,,blue branching seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Faucheaceae,,,Gloiocladia,unlisted,unlisted,confirmed,observed,1995-02-24,Andy Lamb & Donna Gibbs,PMLS,,,2021-03-08,Andrew Simon,https://www.inaturalist.org/observations/70864455,,429862,ALG
Fryeella gardneri,(Setchell) Kylin,,arched red seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Fryeellaceae,,,Fryeella,unlisted,unlisted,reported,unobserved,1977-11-27,Michael W. Hawkes,UBC,A57499,,,,,"no change, but no photos to confirm",500286,ALG
Lomentaria hakodatensis,Yendo,,,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Lomentariaceae,,,Lomentaria,unlisted,unlisted,new 2019,observed,,,,,,2019-05-24,Bridgette Clarkston,https://www.inaturalist.org/observations/25861437,,345348,ALG
Rhodymenia californica,Kylin,,California rose seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Rhodymeniaceae,,,Rhodymenia,unlisted,unlisted,reported,unobserved,2007-08-20,Andy Lamb & Donna Gibbs,PMLS,,,,,,"No update, No UBC accession or iNat record to check, but species distribution includes Salish Sea; authority added",133214,ALG
Rhodymenia pacifica,Kylin,,Pacific rose seaweed,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Rhodymeniaceae,,,Rhodymenia,unlisted,unlisted,reported,unobserved,2007-10-21,Andy Lamb & Donna Gibbs,PMLS,,,,,,"No update, No UBC accession or iNat record to check, but species distribution includes Salish Sea; authority added",359801,ALG
Sparlingia pertusa,(Postels & Ruprecht) Kuntze,,red eyelet silk,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Rhodymeniaceae,,,Sparlingia,unlisted,unlisted,confirmed,observed,1993-05-09,Andy Lamb & Donna Gibbs,PMLS,,,2017-04-08,Tyrel Froese,https://www.inaturalist.org/observations/5620553,,429855,ALG
Lemna minuta,Kunth,,least duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,,Lemna,unlisted,S3S4,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2019-05-04,"Quentin Cronk, Diana Percy, Carmen Lea, Harley Gordon, Jessica Duncan & Andrew Simon",https://www.inaturalist.org/observations/24653212,Lemna minor historically misapplied (Roemer 2000) to Lemna minuta,54518,VAS
Lemna trisulca,L.,,ivy-leaved duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,,Lemna,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3414468,,77655,VAS
Lemna turionifera,Landolt,,Turion duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,,Lemna,native,S4S5,new 2017,observed,,,,,,2017-05-28,Andrew Simon,https://www.inaturalist.org/observations/6409662,,77656,VAS
Lysichiton americanus,Hulten & H. St. John,,skunk cabbage,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Orontioideae,,Lysichiton,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2013-04-08,Felix Erhard,http://www.inaturalist.org/observations/2583370,,48537,VAS
Spirodela polyrhiza,(L.) Schleid.,,great duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,,Spirodela,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3672168,,57867,VAS
Wolffia columbiana,H. Karst.,,Columbian water-meal,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,,Wolffia,native,S3S4,confirmed,observed,2014-05-14,Frank Lomer,UBC,V241919,,2017-05-27,Alexander J. Wright,https://www.inaturalist.org/observations/6411344,,79528,VAS
Elodea canadensis,Michx.,,Canadian waterweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Hydrocharitaceae,,,Elodea,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881936,,76793,VAS
Triglochin concinna var. concinna,Burtt Davy,,graceful arrow-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Juncaginaceae,,,Triglochin,native,S3S4,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,79435,VAS
Triglochin maritima,L.,,seaside arrow-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Juncaginaceae,,,Triglochin,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-05-10,Andrew Simon,http://www.inaturalist.org/observations/3310652,,60264,VAS
Potamogeton amplifolius,Tuck.,,large-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,native,S5,new 2016,observed,,,,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3414442,,78705,VAS
Potamogeton berchtoldii,Fieber,,small pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,native,,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,78706,VAS
Potamogeton gramineus,L.,,grass-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,native,S5,reported,unobserved,2002-08-12,Keith Erickson & S. Gates,Laughlin Lake Vegetation Community Mapping,,,,,,,78710,VAS
Potamogeton natans,L.,,floating-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2021-07-21,Andrew Simon,https://www.inaturalist.org/observations/89513222,,78712,VAS
Potamogeton oakesianus,J.W. Robbins,,Oakes' pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,native,SU,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,167324,VAS
Potamogeton pusillus,L.,,small pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,native,S5,reported,unobserved,2000-06-12,Hans Roemer,ER 128 Inventory,,,,,,,78714,VAS
Zostera japonica,Asch. & Gra,,Japanese eel-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Zosteraceae,,,Zostera,exotic,unlisted,new 2016,observed,,,,,,2016-08-17,Andrew Simon,http://www.inaturalist.org/observations/3910096,,79558,VAS
Zostera marina,L.,,common eel-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Zosteraceae,,,Zostera,native,S5,confirmed,observed,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,2009-07-08,Shera Street,http://www.inaturalist.org/observations/2635147,,52614,VAS
Allium acuminatum,Hook.,,Hooker's onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,,Allium,native,S5,confirmed,observed,1958-05-18,W. M. Bird,UBC,V80091,,2016-05-25,Adam Huggins,http://www.inaturalist.org/observations/3318703,,59782,VAS
Allium amplectens,Torr.,,slimleaf onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,,Allium,native,S3,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-05-31,Sarah Tweedale,https://www.inaturalist.org/observations/6447929,,60267,VAS
Allium cernuum,Roth,,nodding onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,,Allium,native,S5,confirmed,observed,1996-05-21,"Jenifer Penny, Charlotte Norris, & Harvey Janszen",RBCM,V178592,1949627030,2016-05-25,Adam Huggins,http://www.inaturalist.org/observations/3318682,,116364,VAS
Allium vineale,L.,,field garlic,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,,Allium,exotic,unlisted,new 2019,observed,,,,,,2019-06-26,Adam Huggins,https://www.inaturalist.org/observations/27844109,,75371,VAS
Galanthus nivalis,L.,,common snowdrop,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,,Galanthus,exotic,unlisted,new 2017,observed,,,,,,2017-02-22,Kris Krüg,http://inaturalist.ca/observations/5155134,,51606,VAS
Narcissus poeticus,L.,,poet's narcissus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,Narcisseae,Narcissus,,,new 2019,observed,,,,,,2019-05-04,Katie Kushneryk,https://www.inaturalist.org/observations/24713792,,61334,VAS
Narcissus pseudonarcissus,L.,,daffodil,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcissus,exotic,unlisted,confirmed,observed,2012-04-21,Terry Taylor,Vascular Plants Seen on Galiano Island,,,2015-02-22,Andrew Simon,http://www.inaturalist.org/observations/2566214,Our naturalized daffodils are more likely a hybrid as the pure species is rarely grown. However in practical terms I think this is the best available name for the cultivated daffodil (and the photo actually looks not unlike pure N. pseudonarcissus). –QC,55848,VAS
Brodiaea coronaria,(Salisb.) Jeps.,,Harvest Brodiaea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Brodiaeoideae,,Brodiaea,native,S5,confirmed,observed,1981-07-07,Harvey Janszen,RBCM,V113756,1949562769,2016-05-30,Andrew Simon,http://www.inaturalist.org/observations/3345328,,57126,VAS
Camassia leichtlinii ssp. suksdorfii,(Baker) S.Watson,(Greenm.) Gould,great camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Agavoideae,,Camassia,native,S4,confirmed,observed,1961-05-08,J. A. Calder,UBC,V103416,,2013-05-04,Felix Erhard,http://www.inaturalist.org/observations/2604245,,79659,VAS
Camassia quamash ssp. quamash,(Pursh) Greene,,common camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Agavoideae,,Camassia,native,S4,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-04-21,Sarah Tweedale,http://inaturalist.ca/observations/3083409,,62220,VAS
Hyacinthoides × massartiana,Geerinck,,hybrid bluebells,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Hyacinthoides,exotic,unlisted,confirmed,observed,1975-05-16,Angela Wood,RBCM,V097149,1949546273,2017-04-30,Andrew Simon,https://www.inaturalist.org/observations/6047517,"Angela Wood reports Hyacinthoides hispanica; ""Commonly naturalized in the LM and is a persistent relic of cult in SGI. Both H. hispanica and H. non-scripta are cultivated in BC but I have never seen them naturalized."" QC; review voucher specimen (RBCM V097149)",863646,VAS
Muscari armeniacum,Leichtlin,,Armenian grape hyacinth,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Muscari,exotic,unlisted,new 2015,observed,,,,,,2015-03-13,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2580263,,50921,VAS
Ornithogalum umbellatum,L.,,star-of-Bethlehem,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Ornithogalum,exotic,unlisted,new 2017,observed,,,,,,2017-05-27,Alexander J. Wright,https://www.inaturalist.org/observations/6411952,"""Naturalized in the UK and could be expected to naturalize here. It is cytologically variable - there are triploids and hexaploids. It would be interesting to know what this is."" QC",56137,VAS
Scilla luciliae,(Boiss.) Speta,,Lucile's glory-of-the-snow,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Scilla,exotic,unlisted,new 2016,observed,,,,,,2016-03-04,"Alison, Laura and Malcolm Colwell",https://www.inaturalist.org/observations/2751042,flowers big (3.5 cm) => S. luciliae; if smaller S. forbesii.,244100,VAS
Crocus × stellaris,Haw.,,dutch yellow crocus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Crocoideae,Croceae,Crocus,,,new 2020,observed,,,,,,2020-02-08,ssilverman,https://www.inaturalist.org/observations/38469122,,487126,VAS
Crocus vernus,(L.) Hill,,spring crocus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Crocoideae,Croceae,Crocus,,,new 2019,observed,,,,,,2019-03-16,grrrace,https://www.inaturalist.org/observations/21351316,,55769,VAS
Iris pseudacorus,L.,,yellow iris,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,,Iris,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2629732,,47779,VAS
Sisyrinchium idahoense var. idahoense,E.P. Bicknell,,Idaho blue-eyed-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,,Sisyrinchium,native,S3S4,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,"S. macounii, S. segetum? Sometimes retained as varieties, sometimes synonymized",79129,VAS
Calypso bulbosa var. occidentalis,(L.) Oakes,(Holz.) Cockerell,fairy-slipper,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,,Calypso,native,S5,confirmed,observed,1974-04-21,Wilfred B. Schofield,UBC,V156823,,2013-04-21,Felix Erhard,http://www.inaturalist.org/observations/2588468,,57724,VAS
Corallorhiza maculata var. occidentalis,(Raf.) Raf.,(Lindl.) Ames,western spotted coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,,Corallorhiza,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2013-05-17,Felix Erhard,http://www.inaturalist.org/observations/2604239,,80615,VAS
Corallorhiza maculata var. ozettensis,(Raf.) Raf.,Tischer,Ozette coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,,Corallorhiza,native,S3,new 2015,observed,,,,,,2015-06-05,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2563709,,452199,VAS
