id,occurrenceID,recordId,type,modified,language,license,rightsHolder,basisOfRecord,institutionID,collectionID,institutionCode,collectionCode,ownerInstitutionCode,informationWithheld,dataGeneralizations,catalogNumber,otherCatalogNumbers,scientificName,acceptedNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,identificationQualifier,vernacularName,nomenclaturalCode,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,reproductiveCondition,establishmentMeans,occurrenceRemarks,dynamicProperties,recordedBy,recordNumber,fieldNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,higherGeography,countryCode,country,stateProvince,county,locality,habitat,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceSources,georeferenceRemarks,Name,Description,geometry,_75,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
1436928,NA,4585A8CA-F410-41F5-BC10-AA4F6B8627B2,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polytrichum piliferum,Polytrichum piliferum,Polytrichaceae,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,piliferum,NA,species,Hedw.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,67905,Polytrichum piliferum
1436929,NA,544B14CF-ADDA-4D07-B66A-6387EB7CC770,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polytrichum juniperinum,Polytrichum juniperinum,Polytrichaceae,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,juniperinum,NA,species,Hedw.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,68286,Polytrichum juniperinum
1436930,NA,BBE3D0A0-EEAA-4230-9F62-D8E8DC665AB5,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium sudeticum,NA,Grimmiaceae,NA,NA,NA,NA,Grimmiaceae,Rhacomitrium,sudeticum,NA,species,(Funck) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unknown,,
1436931,NA,1B104DD6-6486-4618-95D4-B3A0822ED620,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceratodon purpureus,Ceratodon purpureus,Ditrichaceae,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,purpureus,NA,species,(Hedw.) Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,123117,Ceratodon purpureus
1436932,NA,C34445C9-681B-4B52-B4E6-9FA99465FB23,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brachythecium albicans,Brachythecium albicans,Brachytheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,albicans,NA,species,(Hedw.) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,123771,Brachythecium albicans
1436933,NA,F714C17C-A976-4844-B36C-534353B9CC65,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicranoweisia crispula,Dicranoweisia crispula,Dicranaceae,Plantae,Bryophyta,Bryopsida,Dicranales,Hymenolomataceae,Hymenoloma,crispula,NA,species,(Hedw.) Lindb. ex Milde,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unaccepted,1122768,Hymenoloma crispulum
1436934,NA,F7F4855B-8653-4EE3-B491-9F8A540DBF0E,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium sudeticum,NA,Grimmiaceae,NA,NA,NA,NA,Grimmiaceae,Rhacomitrium,sudeticum,NA,species,(Funck) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unknown,,
1436935,NA,74F59EAE-80A8-4824-8B28-9E71D3C6F72E,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium sudeticum,NA,Grimmiaceae,NA,NA,NA,NA,Grimmiaceae,Rhacomitrium,sudeticum,NA,species,(Funck) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unknown,,
1436936,NA,CF8B5912-64F6-48E8-9ABE-8B137A18F764,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brachythecium albicans,Brachythecium albicans,Brachytheciaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,albicans,NA,species,(Hedw.) B.S. G.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ dicranoweisia crispula and lescuraea patens.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder in open forest land, 1 cm soil acc., irregular rock surface.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,123771,Brachythecium albicans
1436937,NA,5A2688D0-8D1F-44CF-9548-2C1881109410,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophozia floerkei,Neoorthocaulis floerkei,Anastrophyllaceae,NA,NA,NA,NA,Anastrophyllaceae,Lophozia,floerkei,NA,species,(Web. Et Mohr.) Schiffn.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unknown,,
1436938,NA,479D6C99-83D1-48CD-8477-86DE797DA923,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophozia ventricosa var. ventricosa,Lophozia ventricosa var. ventricosa,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,ventricosa,ventricosa,variety,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,1421696,Lophozia ventricosa
1436939,NA,BC8643BF-CC71-40D0-9DE4-8021D3969979,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhacomitrium brevipes,NA,Grimmiaceae,NA,NA,NA,NA,Grimmiaceae,Rhacomitrium,brevipes,NA,species,Kindb.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unknown,,
1436940,NA,CB549668-3429-4ACF-A3D4-09BEFFEDC64F,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lescuraea radicosa,Pseudoleskea radicosa,Leskeaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Pseudoleskeaceae,Lescuraea,radicosa,NA,species,(Mitt.) Moenk.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,1122806,Lescuraea radicosa
1436941,NA,B07271A5-B40A-4433-AC83-76CC604FEB23,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophozia ventricosa,Lophozia ventricosa,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Lophozia,ventricosa,NA,species,Var. Ventricosa (Dicks.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Sheltered and protected boulder inside forest, 1 cm soil accumulation,",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,1421696,Lophozia ventricosa
1436942,NA,C726D505-94D5-4311-A7A9-9A53B1CEAD9E,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jungermannia exsertifolia,Jungermannia exsertifolia,Jungermanniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Jungermannia,exsertifolia,NA,species,Nees,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,164299,Jungermannia exsertifolia
1436943,NA,115228F5-268D-44EF-AD87-5415DD5C1657,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pellia neesiana,Pellia neesiana,Pelliaceae,Plantae,Marchantiophyta,Jungermanniopsida,Pelliales,Pelliaceae,Pellia,neesiana,NA,species,(Gott.) Limpr.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ conocephalum conicum (l.) lindb.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,56461,Pellia neesiana
1436944,NA,8A8EE77B-6EC8-43D1-A155-378505BC0836,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philonotis fontana,Philonotis fontana,Bartramiaceae,Plantae,Bryophyta,Bryopsida,Bartramiales,Bartramiaceae,Philonotis,fontana,NA,species,(Hedw.) Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,133809,Philonotis fontana
1436945,NA,7D62A1AF-0B70-4B4F-BC9C-EE310D8229D3,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania subalpina,Scapania subalpina,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,subalpina,NA,species,(Nees) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,168528,Scapania subalpina
1436946,NA,A3FA57D1-403F-4529-9BFA-47F82F28085C,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania subalpina,Scapania subalpina,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,subalpina,NA,species,(Nees) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,168528,Scapania subalpina
1436947,NA,5620CA6E-8B18-4CBD-81A0-E4FD5786C6C1,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tritomaria quinquedentata,Tritomaria quinquedentata,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Trilophozia,quinquedentata,NA,species,(Huds.) Buch,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unaccepted,1020111,Trilophozia quinquedentata
1436948,NA,BBC9CB15-5994-47D2-8894-DB1867170A10,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhizomnium nudum,Rhizomnium nudum,Mniaceae,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Rhizomnium,nudum,NA,species,(Britt. & Wiiliams) Kop.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,125090,Rhizomnium nudum
1436949,NA,6CA2C330-3041-4FFA-8FC1-52E1E324411D,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cephalozia bicuspidata,Cephalozia bicuspidata,Cephaloziaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cephalozia,bicuspidata,NA,species,(L.) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ blepharostoma trichophyllum and scapania subalpina.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,56489,Cephalozia bicuspidata
1436950,NA,4A4AD342-4087-4FD2-890A-A55A6BA8B82F,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drepanocladus uncinatus,Sanionia uncinata,Amblystegiaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Scorpidiaceae,Sanionia,uncinatus,NA,species,(Hedw.) Warnst.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unaccepted,168421,Sanionia uncinata
1436951,NA,9286C285-11AC-4863-9513-9D2905A1BBCC,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bartramia ithyphylla,Bartramia ithyphylla,Bartramiaceae,Plantae,Bryophyta,Bryopsida,Bartramiales,Bartramiaceae,Bartramia,ithyphylla,NA,species,Brid.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,+ blepharostoma trichophyllum (l.) dum.,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,317945,Bartramia ithyphylla
1436952,NA,619727A0-3D90-4782-AA74-57C5AA68B14F,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hygrohypnum ochraceum,Hygrohypnum ochraceum,Amblystegiaceae,Plantae,Bryophyta,Bryopsida,Hypnales,Scorpidiaceae,Hygrohypnella,ochraceum,NA,species,(Turn. ex Wils.) Loeske,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),unaccepted,1124079,Hygrohypnella ochracea
1436953,NA,F0A3F83F-A908-4C21-822A-93A0CC878657,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scouleria aquatica,Scouleria aquatica,Scouleriaceae,Plantae,Bryophyta,Bryopsida,Grimmiales,Scouleriaceae,Scouleria,aquatica,NA,species,Hook.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,168694,Scouleria aquatica
1436954,NA,DC536EE8-E6A4-4633-B878-E715B9A03C81,PhysicalObject,2011-08-23 00:44:01,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scapania subalpina,Scapania subalpina,Scapaniaceae,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,subalpina,NA,species,(Nees) Dum.,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joop van Velzen, Allen Leong",NA,NA,1980-08-18,1980,8,18,231,231,"august 18, 1980","Canada, British Columbia",CA,Canada,British Columbia,NA,Black tusk area.,"Exposed boulder along stream, 1-2 cm soil accumulation, smooth rock surface, in spray zone.",1487 m,1487,NA,NA,NA,NA,"49 58 N, 123 03 W",NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.05, 49.966667),accepted,168528,Scapania subalpina
